L	H	y
672	16	76.6278992576275
5781	22	133.878317482964
2983	32	43.9519952860481
1189	4	93.2480025254964
960	15	95.2416227633173
2286	2	128.194523040744
5482	46	105.136954274115
4499	23	140.998799331247
972	3	97.277439615151
3033	2	140.16396277311
2529	50	167.319416125451
686	44	93.1134228152111
2846	8	132.43607761018
3917	39	109.3730246903
3553	15	131.210516072759
588	27	59.7902805290758
4840	38	142.952196707727
2098	32	71.3247844596941
3659	44	-3.24911431292473
2641	38	106.11289525571
2206	42	97.2722615881493
84	25	138.407252000341
2380	6	92.0099224483536
1231	48	128.542961385095
2252	30	130.761456540248
1	15	91.4507110660613
571	49	128.594267403814
4721	9	105.763467371526
4111	14	129.220024587118
2531	36	28.056591110739
2254	35	77.9320094537196
3963	36	95.464581730171
808	21	136.218645678571
38	5	103.321240257684
3697	42	99.10101862277
3876	51	142.578029459018
2703	21	121.522920567765
1701	14	52.110716505563
2683	31	77.507316616579
828	11	72.6039963464021
820	7	64.3033997036152
878	30	110.552507319228
3422	45	94.0646440242186
2205	38	81.5962614940058
699	8	113.336059231007
4387	7	67.6904220444335
4584	28	105.880206238263
5381	5	100.902155305804
545	8	99.9075614293927
4358	43	75.8722813470779
1082	35	107.79022748103
3487	16	81.1679892902307
4483	50	83.8187735078301
2460	17	111.498052639012
514	50	86.9346893544153
2265	14	102.453264889629
2162	6	115.967930543952
3708	32	124.786816346471
2419	27	49.0933193853562
4496	18	74.0813433116352
1737	14	108.45353173631
1614	30	86.1152907492929
4041	8	102.806037036285
3491	9	93.6817044405681
5835	44	83.3445543353455
1359	39	59.2187838921256
1262	40	65.6980108651484
3857	28	138.489204092243
5477	13	105.819004466983
982	28	88.1533441854991
1978	5	111.849740527572
5271	46	96.5801683375792
4119	49	86.0414444651092
2655	16	69.7140096027489
1557	38	109.527987255413
2683	43	75.7384425246886
2605	46	71.7562401038875
2199	5	73.98255034823
5718	44	113.222449578975
3116	3	118.007689588871
2054	48	169.91343376151
3921	27	88.7429595380517
146	12	81.7228525633534
1133	46	164.849564047778
1096	9	100.673242552966
4747	17	76.5990795436237
6050	11	135.663702402509
5771	47	82.5019502839768
3154	29	86.0468636544173
5489	21	150.146410053643
2493	45	102.617569405567
5884	12	94.3200929717183
1589	40	71.8003613442563
4447	39	77.1299033693014
1811	17	142.777264243141
5650	33	45.3401442174115
590	6	116.715604133558
4542	11	122.647168667265
1871	4	100.637177649504
1995	34	131.65330322212
5736	31	91.4960524539885
1863	23	38.3634706099752
2509	2	101.795975158163
1935	33	103.53418636568
5825	34	61.1896483400345
733	33	25.4169548232818
4690	24	34.1085062187787
4059	29	128.630019736772
1912	22	122.529494636192
5540	30	90.2112840156446
5165	17	106.27589071466
713	29	136.543678435672
5154	47	107.218505032181
5945	1	105.406063293617
2997	45	87.7416919958913
5344	44	52.0083716044749
5116	14	49.382284311862
2984	37	72.0034137215911
4081	14	127.132100007072
599	19	80.4166903277991
957	36	94.3082602346156
5712	24	73.8903621410096
2099	39	84.6976317538625
2170	20	93.5663145470554
3321	50	71.4122533364384
6005	25	81.6349071174441
3926	27	59.3369228398462
2194	26	94.7610074067564
1315	26	51.9248242111554
312	50	127.130218372291
1225	48	67.8370751470783
4201	38	129.39191410867
1046	16	101.539977307686
4520	10	94.7929240161158
5555	41	87.8443866378881
1075	36	140.040731405217
899	29	131.08520884662
4044	32	37.8641719959579
3545	44	124.710127521794
4456	13	77.0263835992672
3522	9	93.5805079635674
5598	33	97.9508751039281
4105	16	58.456252989992
2875	51	133.317237193481
1660	25	101.413968457499
4344	13	161.661442690063
5005	19	76.5628706451839
2782	23	58.9248233940618
1982	7	65.6797425213585
406	32	110.822272105467
3250	26	84.2172830061945
4359	11	130.943543447112
5127	12	89.1517760742939
967	36	141.056286787773
2085	43	109.058968408918
5678	38	121.852342012763
5256	38	153.44312894428
2685	23	101.933312856292
3572	13	18.8782147667857
3892	29	93.7745710770083
282	5	113.039859682369
5002	23	95.7340956808011
5453	47	68.7737414717151
2248	13	67.6164757652395
633	36	143.491626148695
5380	8	48.5787159826666
3270	16	108.279555836668
737	20	124.870652660142
1935	17	114.238121544379
3917	18	134.40441821186
5928	19	115.624770008063
3531	3	95.8417357994909
1134	14	136.528838169732
112	10	53.5722108956394
2775	8	46.2128290785569
2237	24	135.963820814972
4677	6	126.729342305675
2905	27	98.2665087332807
875	38	106.598931856575
262	13	66.7258397323163
4798	15	111.524777347524
2640	12	121.974727119667
1445	29	82.6562726295431
3989	38	95.9605967837531
1006	50	80.3759783040472
4000	8	125.939940825424
5731	1	118.042692213242
4886	6	112.828379816927
2867	49	158.585565300391
5244	46	49.7043690349235
654	3	104.774377954019
481	30	168.051204072344
3489	22	124.43667719256
3695	12	144.502146380135
3774	45	92.779547748774
5976	38	140.271729531472
3132	13	77.2157858498783
2900	27	102.674588728628
3503	4	201.106482147083
3444	6	75.699970198247
266	44	61.6419798190017
489	30	129.617004704157
1543	44	29.9397742105666
5146	36	148.514734304761
2063	41	122.653716009728
4413	44	103.504419336773
1754	19	149.47754923072
654	38	131.200769229698
3425	51	158.406901960022
903	32	82.1801696536157
101	47	130.866745705427
4373	37	136.800126442361
942	37	34.6506128694877
5353	50	117.134252202792
5151	41	134.523631103073
5533	13	124.708438502706
1443	11	79.7851794076071
3240	39	126.638783113832
3455	8	96.066119466141
2293	16	115.526884578935
2081	30	74.1900630760422
907	39	93.4449829976274
6055	37	96.2719789105189
5803	33	50.7421284165276
4058	4	14.6004049644584
1826	20	160.693117174651
4115	44	149.101306805449
599	48	66.7628483745752
5424	46	28.1925081305061
4835	21	100.38030795707
3133	9	84.4609700954388
2144	12	135.293896495116
542	13	115.50700844689
6074	29	63.3201569274639
2164	40	136.143486387243
4629	47	65.1852638294844
1024	47	87.6852614391907
1039	42	78.1771136431471
4985	5	84.2930320394914
1207	6	77.3300757308485
3110	49	157.007130592305
5405	35	118.836517984524
396	47	65.3969064805556
764	46	72.1082764375896
1205	29	116.35804935514
5270	51	90.6658698179534
362	24	75.0288707363577
5375	49	84.6975624497161
2063	43	119.512263688412
5061	32	84.9785338010152
4967	24	99.4649281471758
4465	29	166.887104228821
1198	18	132.784829685923
3264	38	106.228607540934
5336	31	106.97373058258
1650	48	90.5454087241806
5233	16	148.845444071645
818	10	94.9134508283646
1757	25	130.044131742088
3207	17	87.3725455589622
254	20	122.549402493128
5990	2	63.6471561043849
3676	45	49.16300344287
4524	39	106.252373186209
2704	24	87.8401448826156
3612	6	105.314667045149
3355	49	145.761544005066
4140	45	74.5770263329961
115	13	-13.0188655688874
5780	29	121.850973322175
3750	9	84.2614647235549
696	29	59.7145236655311
873	11	57.1646385420891
4143	39	91.5169689113773
1494	44	62.8494459068426
3062	13	48.8929579921352
2938	25	131.55386361442
894	32	84.075764602039
4146	6	30.6496930893682
1821	22	119.247934644325
864	11	89.9724328449559
2913	7	85.0333814867416
3080	31	128.435438156765
5896	10	113.323232369524
929	19	156.528309881353
2980	23	156.501520809059
6009	8	90.5239641020393
199	16	108.149044762943
4988	14	150.68306161576
1925	27	151.480278911854
3746	12	147.847124341626
277	47	63.479180732955
3852	48	131.278437470246
2420	34	62.4281972336024
3023	48	106.906996653376
589	44	77.6863600792164
5579	8	116.154762608826
4647	6	125.285121358803
532	2	152.725084471616
3124	34	86.8895061415779
4388	50	71.4614224738309
2103	2	113.474365949128
3221	1	139.535090964607
848	11	115.481716172392
403	51	54.6996178228912
1743	15	63.5537814742543
3028	27	21.9044543544902
4085	46	68.8425080180729
1610	29	110.032663357949
4046	22	148.057042272491
4127	1	100.614633829454
3610	41	97.1010243783399
5659	23	39.7259935209179
6056	32	113.58914116993
1574	29	95.5797201955612
2632	19	75.8483326265279
5411	49	91.6766843245586
4296	28	111.761195599803
737	13	145.213949767717
4174	16	84.9542210517271
3474	3	134.335754550058
192	48	68.0950323377071
4491	33	109.047552737202
3404	34	88.4302162612016
1125	37	51.9918704383181
533	18	74.9753891775008
1648	32	102.494695710847
3352	46	158.593565269256
1731	29	95.4176734186599
4794	21	117.961095416979
3436	37	102.373128926775
4507	30	105.670458279951
5267	33	42.4183884609814
2535	48	48.6146339643441
1275	36	111.683888506873
2054	12	161.030347369766
3530	39	58.8012617511311
5576	46	57.2369332533692
1144	18	40.7433503000835
4199	15	93.8780431788117
5376	7	75.1398391297371
1109	12	119.035115920944
643	18	181.043291875564
672	27	72.4204975394874
4958	45	130.181443436993
863	44	32.8981583893011
4720	45	56.0453059916316
1090	40	152.406419324275
571	45	106.351724798412
4039	43	69.9902673700107
3300	7	149.24215597738
1868	24	131.679416882364
2533	48	80.6574806753758
65	16	75.9911253982155
3324	27	94.1954628122715
5625	11	77.1868180622628
5655	3	68.2974362797512
2899	47	65.3022175346683
5963	16	110.034399516292
1864	25	53.7862898749188
1958	20	51.4781863829371
6076	49	157.832307986944
722	41	131.660003187632
3670	27	98.8372842500661
350	3	98.2033473373822
2523	33	63.4549774004035
4596	50	86.3791982908314
1526	37	103.355211994757
278	14	146.937302000227
8	43	92.3467697904994
3645	9	97.1410233911697
1756	46	141.805490072071
4209	47	66.9085222343582
4117	11	71.3290623928495
3315	6	70.0254141167782
5397	17	184.080770463866
4545	31	113.918087459752
3951	48	109.476148986076
599	5	60.6727564525518
2134	9	161.050214556603
5781	32	157.048123265854
818	24	104.203120036915
2217	14	131.988635707709
5646	26	180.139943134874
4667	21	130.927336068376
4112	43	148.787444656224
4727	41	148.483652885256
2915	43	117.472874141921
2511	18	120.198231209722
1198	32	122.712845960291
1072	16	-33.133318955474
1867	25	98.8828801729319
4181	11	118.128318864476
6054	33	132.568768899745
2293	23	107.728342616731
5440	40	158.78796402326
5135	22	75.0393399220449
1716	12	76.2004155128108
4714	49	115.351445290999
2223	23	82.8421232354634
57	22	98.6668987674976
2328	31	85.1892687367188
6002	19	102.953806022465
5670	21	96.3249494022681
2648	7	140.89206954869
2175	1	68.0039013823613
4862	12	97.650645357823
424	47	123.738555898637
5023	46	53.2537916060084
4814	11	190.304979265964
5144	34	126.028594792581
2038	43	63.493641001147
4447	43	68.3742474142678
2127	38	152.551151606079
226	25	69.6792254024111
1290	22	116.683888499049
4519	20	132.359247787736
1182	7	80.8074739257234
2960	44	65.9621479458982
2439	8	105.629373383685
2357	51	141.249474988555
238	34	157.135019343818
1885	42	81.8432671091257
2165	32	157.348087865724
4208	11	42.4701198721281
2356	2	156.774759187085
4514	32	132.057633205686
797	37	105.767395039376
1066	5	120.394307507544
4224	13	64.3735038212827
3430	23	62.2030471905349
3040	17	110.975571736787
720	7	63.0678607417901
713	3	128.177459511543
1100	20	64.6179257139015
4713	42	132.740356515718
4316	17	95.7994886240125
436	44	148.564208717441
5063	25	91.6876620111623
3175	44	86.9746060478173
382	9	144.42394285135
4101	3	102.287046506958
3654	47	69.3160244386849
5913	33	107.325229087322
5583	33	105.427717740644
1054	27	128.127184084759
4347	22	111.080777599498
4815	28	151.531144548353
411	5	94.6740188710639
4583	25	70.7840273477361
121	22	90.6046904309594
5963	17	130.728003845952
662	37	102.222947692785
1555	24	121.148237676543
2083	27	116.246003512433
371	26	113.866266526638
735	31	110.50690194521
4661	2	37.9492663029928
2120	24	124.117356490787
3477	42	108.582892084674
3229	43	117.192874437949
5998	19	134.524076970865
1181	2	123.854532090332
5899	44	76.6375374768866
4821	45	56.9712285671501
5438	50	138.267612526434
6027	11	173.509158800862
770	39	52.3001421149658
2150	35	48.3526069089857
5667	32	119.270520076984
3710	8	110.325677951368
4034	29	144.640471993516
4619	7	96.9354211761204
4273	5	82.0206804063319
2145	28	120.021513871105
141	19	71.2881201029462
3802	50	106.38236404467
4499	13	135.759716698022
2617	45	71.4033722094384
722	28	131.240021673439
77	21	105.040648570715
1979	36	111.412308151871
5021	36	75.2867988302754
1656	50	120.097554339794
185	35	72.8208001889996
5032	3	122.8357401812
5841	34	169.062768980274
386	13	108.681558635536
825	27	100.820098321983
2059	21	114.911910564732
4424	9	78.8397227736724
4839	49	126.423932464968
1492	18	82.3182113651555
5445	45	57.6621105404036
1759	46	66.1828936496998
1971	33	93.9030683223099
2616	35	77.8605613355055
3931	30	73.8906725193962
1325	37	23.6023984598606
4737	47	57.5878008951729
5283	7	95.4330640643866
4676	39	111.967107853446
5472	33	89.1371198108278
2996	48	121.876669906206
1299	33	103.133805614794
196	33	68.9330727619001
1942	26	110.754411680676
5821	51	120.130396459575
174	32	99.6793089686249
5831	7	67.2405072002381
2784	15	65.5251335338063
5310	2	100.704566006655
2837	16	86.8215531285174
4831	44	72.5640676378792
4557	14	61.167065692036
1461	29	50.2455676946399
943	12	140.122755583077
4990	30	154.873653484942
4683	6	64.1132597421499
1436	3	109.469929198935
2899	24	36.3851311397686
2719	4	107.227831276536
3300	27	142.23233494689
914	43	77.3959176976517
3538	27	126.111103976931
5128	40	84.2190040008204
3704	5	120.358196474837
5136	15	112.70291205043
5380	25	72.3245485362246
2144	43	152.303535894655
5206	49	90.9811064368352
540	3	65.9858730246143
5003	18	44.900895584486
5249	28	64.8354057185109
5346	30	97.8496752692157
4192	36	107.917014021227
1919	14	52.003767656982
1541	27	125.930775310882
1056	14	219.063855192959
431	47	134.473635875557
3820	39	97.3963378974905
1825	24	94.5665792128405
3603	31	99.7569016059893
6055	40	126.414704937917
2596	9	104.094707461223
3959	11	130.133947425736
774	22	30.1870224475712
1800	30	131.327665176786
3712	7	175.854928821376
4463	44	91.4913506564969
5896	11	108.181540318141
1026	37	81.586913881603
2449	5	188.574665950826
3078	26	108.759997802033
5926	20	118.623628162893
1028	41	91.6094145220804
2935	45	123.921577787161
4795	19	87.6437879524838
2082	7	128.844406666373
1901	6	144.19023954679
1872	48	154.412689021181
2084	31	173.35963395602
3321	20	72.3907921135068
2751	51	103.529413093078
313	29	44.9096765983166
370	36	85.6629723780684
3625	5	103.172248680132
415	23	128.848345489434
2537	1	97.6256165821646
3434	20	104.455969373156
5076	12	146.615817007793
1993	33	54.3946881752205
3605	39	97.6887266895025
1023	44	78.5642842997645
347	42	79.170154583666
2908	11	111.116934902607
1079	4	125.851641119668
584	36	78.9530803097962
3017	48	76.4849353856829
5200	31	89.8009228442559
925	13	91.1396667900379
6021	1	120.998274194545
1834	27	20.5943767293624
2471	12	117.146378583391
2046	12	83.772641643472
5211	3	97.9276342803291
2862	6	94.4264215705486
1580	31	112.159176084728
1018	4	68.251150406705
4125	9	81.7864405725399
2675	25	53.9058558906634
4433	17	98.4155718695831
1580	35	126.604494445248
709	7	163.856616768681
2871	14	96.8913634301203
3411	13	71.8676466476913
5227	46	92.9501258597083
2710	24	115.673414139447
4475	46	35.58312446917
280	6	122.992114783386
77	22	92.4558599578797
3057	47	75.6431068172157
333	5	43.9736296878652
418	15	26.8710349160983
4938	28	68.6356245838448
470	8	42.9907698940036
1771	28	66.0743314529358
992	28	94.6186554632322
5817	25	124.157755378859
1616	17	93.9734854068763
3576	26	126.52458169586
351	14	40.8323633300631
2785	18	79.5775192666246
2494	24	137.971657598787
1742	36	79.973864258526
5928	32	126.866611314661
5041	51	122.793639260339
500	46	103.869845875688
5795	14	95.0886319689235
3604	43	107.284086139523
4657	46	117.700544976757
3548	15	45.8068248135921
607	9	82.3042817539834
114	18	74.8653333843933
3356	39	37.3171524753748
1021	46	88.5962800408178
1247	31	63.9397482729288
3180	13	77.6849233239656
2396	25	120.288676995392
2480	45	80.9365091595979
13	10	105.657886234486
455	2	132.2116029328
1233	49	101.272617562494
4928	4	123.627781330539
5775	24	95.2037813091764
3174	12	154.672041297377
5226	26	76.3714886353116
4553	20	105.709643504013
3931	44	59.5027815058518
1968	50	98.4351201907056
1619	42	73.7273982543613
5937	18	98.774962734467
1298	17	159.468862691154
4140	42	72.2437201512711
628	21	101.418433943034
1217	37	50.7655167204399
5750	48	98.6997808620079
4712	20	79.754625073735
1523	19	86.1577904226485
1450	11	105.834495322021
5263	22	97.4866929276148
4622	5	33.2719487923236
1045	51	112.256754803
1284	9	78.0312579767568
2808	8	154.368948236522
341	7	148.141534690591
2750	38	166.949519298922
586	23	28.142158166895
2745	2	77.0514781669623
5849	33	48.5073631716968
4142	38	135.570402648704
3780	31	7.96539637640219
280	13	105.833177362923
5678	39	112.872086523387
3302	37	32.6271521365764
2054	9	150.307702548998
4207	23	65.2005656064523
1547	20	36.3777266949639
4390	2	32.9224190845165
2908	39	115.016689317227
1555	47	130.294226352238
946	16	122.160724455832
3068	11	165.940108820628
3341	37	99.7372223518241
5815	2	155.349784947491
1205	44	115.689413359934
5298	41	142.015743049003
798	7	65.3984695107045
984	16	58.1304502793976
389	35	125.887878710028
2665	40	98.6012130559812
3340	50	106.344713058956
4321	46	175.854182950708
4373	7	143.37147890536
300	19	118.158243975608
4982	2	17.4745953971963
2607	32	138.572777882324
5252	36	120.142290075742
5222	7	116.139570676238
4065	17	65.7589514871935
4725	15	130.674251539399
623	10	72.294881674363
504	9	79.2818109163656
4527	20	28.242085498051
4081	21	120.691141360776
3499	10	130.173778605235
3420	27	105.702773734569
2895	11	82.1424086862663
4821	7	98.5519675543825
5806	29	44.7279449010908
1117	8	89.4299114250338
1709	5	93.1304500360154
2441	20	134.074400581285
982	34	100.25980172519
5597	43	99.705660149665
264	29	75.7974899002584
5810	19	74.3798718927457
505	25	41.4020318831627
2716	3	70.1136397969919
4274	37	58.4060663247438
4542	48	105.589121794612
2176	3	79.0347869975418
1056	18	216.400326214195
720	4	54.5975661886722
3216	36	81.7154412074561
4730	6	81.9204012911783
910	18	96.3151208688323
4619	9	84.2609271917061
826	10	208.760267073586
5878	49	76.0032414470909
60	3	66.4870132108341
3323	51	77.3075005462727
1795	51	65.6886684999453
5472	39	99.4934262648485
3129	11	140.253421461995
117	14	72.4125699250205
1732	10	112.282423901039
3135	6	76.4943410612222
4811	49	135.608245960038
1981	18	67.8657609783184
2185	19	65.9149603304489
216	44	95.1514979165502
5716	11	108.999163042015
4316	16	90.8096009920788
1924	14	52.4020751521466
3985	26	28.9616340710084
306	29	51.7269715389176
4431	33	73.1459555809686
189	32	135.208447250839
3231	49	80.8698130764651
4160	16	103.682684541182
4726	9	78.9283299089135
1852	11	113.410200820214
3672	6	58.9329943216214
4055	14	125.32742369216
4237	35	65.5618371432006
2526	16	115.167319939783
5417	10	82.9045265604487
3633	5	55.0087673141364
5323	26	121.158995720501
1675	51	128.736607265726
6076	21	160.373152775499
3051	30	105.993903077304
1117	49	90.0267048635475
4081	16	105.179172027843
1375	1	71.3192424929189
1887	3	71.3267306907397
491	7	93.9934049136634
2815	15	66.1366346234326
2391	1	109.444908524498
1159	43	76.7170330881442
2610	32	91.4178945228595
2773	13	96.3619901185715
2925	50	49.667283592332
3353	30	130.249546029783
6011	1	106.311165371149
5188	17	178.709156736194
744	18	148.832248923829
5376	31	82.9300117799304
5633	39	83.0967572401746
3186	14	101.575255347795
3128	3	85.7435292439484
4511	38	107.017762458885
1505	45	108.86914776621
1483	42	65.0108821752505
1642	29	46.7490268735418
5673	28	56.7766908063215
2213	7	65.1239169536806
1587	30	179.803334666151
2841	30	82.0303552727991
5085	8	103.714169065726
4055	17	128.426652106289
312	35	160.950495969292
4139	40	59.2385224565704
3837	42	90.8693619316499
5249	46	86.0739344301578
827	46	60.0208079560651
1990	30	162.442110900022
841	8	56.8991824664608
1724	40	50.7871845885897
4882	44	96.4755990829236
3562	47	208.09642112126
2363	1	120.1751028284
1439	14	46.7174832667131
3330	14	50.3167246075156
3252	33	95.1928602120904
1836	2	124.422203227593
3381	42	144.772581734309
122	43	61.755992751678
5738	16	76.6211132934391
1340	43	117.236072719217
5156	39	64.3542090041783
1217	42	10.8049228766494
4426	28	5.96560585786279
3392	21	111.734455720528
4417	33	97.5890759719837
5343	31	152.013088967583
2906	34	96.5220518101976
1602	33	100.865185998078
6081	20	110.273570311205
4903	40	53.7472194033309
4554	10	94.4892156206482
3561	20	83.7430241784271
3622	42	85.6092583857852
1862	10	88.9413413330233
2674	19	183.150539980693
3742	28	57.9104497404709
116	43	71.1807145474112
4252	19	86.1080592891427
3210	27	116.959915026712
3696	2	99.6157227596368
2683	10	80.6048042143614
5970	19	146.773967643839
188	48	101.089534116612
585	36	149.989399473398
3700	19	66.6294276859521
4158	32	164.704886810844
2247	34	139.875391187884
4958	32	114.651614137347
1958	47	65.3816981588298
1099	47	79.5559223605676
5423	29	111.381010990149
1326	8	61.9558782220922
5353	50	112.166714595418
1106	27	124.27888339436
4271	4	59.7487081651489
4163	20	106.701208206326
3325	3	85.4601318842203
4229	25	156.315754045388
4291	33	96.8758066317779
236	32	113.138232065099
4176	27	152.336418536358
1697	15	66.6177087255565
2112	36	84.7309225986569
4772	44	109.951016846138
644	10	170.614406467139
2602	48	77.3889834602965
340	40	142.644260948958
2536	40	11.4828650738114
2684	30	134.572541636373
1635	51	157.396004295063
192	33	62.869942963194
5853	1	64.5487254368464
2426	1	94.1006450348191
2624	3	90.844218009832
4108	30	130.2250008439
3002	27	87.606520376387
4207	14	98.654536343506
2147	15	146.016934131857
1964	30	97.0798381920465
4124	46	149.793873660779
4964	8	89.0276630501995
4533	18	125.352113762474
2906	4	106.843226709269
5792	27	119.783803949436
2753	23	113.517030116033
2720	11	97.1230999561844
5388	47	60.3430081299995
2887	8	46.4854025594201
4696	34	165.533184046781
284	11	27.6274315157165
2443	31	84.0778579064173
5446	47	123.962393018264
5446	7	137.047630129892
389	45	141.80060930812
4911	39	164.703025538217
788	22	106.499658709351
5388	9	44.7782395454862
1596	29	146.669749542356
558	4	70.9968568424573
4505	13	51.123288657053
669	5	90.4543628440607
216	11	93.9681160331038
554	44	105.909044180465
4222	11	172.560669517836
4561	36	99.1004297879308
3746	14	135.906826794623
865	23	114.029349150932
5317	17	121.551585851796
1541	34	120.932334252873
3731	30	69.5185830803937
4493	9	81.8215494580958
3580	46	115.083486053389
3573	42	78.8881467518378
4	28	48.727907533668
3760	43	45.1051381154927
684	16	71.0809062014412
2871	25	114.551779208118
4589	14	63.5395680114443
3894	51	105.73700847111
4912	46	1.28750099665384
1522	12	126.982752242702
1810	45	93.5084755161151
2564	13	142.030424370231
1911	32	102.950398156593
563	48	21.1390502230996
3181	30	120.988282889873
3747	4	74.0543826062601
4009	19	101.261177961142
3642	9	121.164572580954
5841	38	178.445479061541
1207	3	73.4748003358026
3088	37	129.488481282518
3604	36	114.463257633762
3312	45	127.572222405789
743	3	136.370154233446
889	2	100.499109972467
2569	7	103.649264059827
2315	39	137.388675751289
2027	30	104.715109241579
3831	21	109.636082575315
5474	2	120.648125562638
3112	14	88.2553769278144
3412	41	101.23159738934
506	49	115.017757122786
1789	26	136.138944107219
19	39	89.8885665731507
3426	6	103.803585877449
548	38	72.0130670410361
4782	51	131.105479396859
3025	21	93.1101036376188
76	11	148.786990996998
47	6	111.120945109936
1750	39	89.9971766694375
1199	9	93.4143283867542
3337	32	92.4913170332193
2288	49	113.492634655794
3429	33	83.7740699994865
2777	11	80.5979842771509
3384	1	137.134874878839
4727	7	163.801018802524
5560	13	73.7941162649008
5066	43	70.3738829843579
3233	9	51.4274743238493
2196	47	96.8563198339051
1098	51	65.5621897898909
5982	32	47.6771928227211
3163	30	158.113712789976
3226	17	128.204083989478
4686	4	66.3231232404333
4095	34	125.033016377683
5909	49	67.3628944052244
766	26	39.2807131082063
4929	46	138.494142035038
1940	32	119.488292574247
3945	9	81.7974324535191
34	5	92.9814684587899
3786	3	121.798405263191
387	38	78.4903124305629
4202	20	132.279271370466
2585	3	160.091427277346
3757	48	66.8579696875856
4560	51	102.377883749283
4988	38	140.805558444342
3667	1	129.834385696847
4687	29	53.0008300327245
5513	21	97.2887791769143
3932	23	104.560443076287
1024	4	52.9101500077704
1651	4	101.195300211194
1746	20	73.0977433021817
1279	28	94.5448761593982
703	39	117.688003972892
403	10	57.9308787659331
3771	5	80.7728718000438
2493	13	101.947612446563
112	22	80.8023786754459
3040	47	115.744514481697
3635	18	97.639567218954
4124	40	167.93228428348
4835	3	79.3908077148651
151	45	118.521892875166
4720	24	5.84664587882787
5328	27	113.604052949107
5951	11	115.522083206596
1928	19	91.892417732863
5235	34	128.40792375563
361	14	179.434778892146
882	8	31.0930891488497
4301	29	138.469783602817
4342	45	127.992690769175
5920	8	138.154997358282
5263	48	100.89976803849
4739	39	125.973779087117
4036	19	123.829860586344
5397	14	178.848575282475
6093	37	92.9235715502958
817	17	76.0555948393609
4885	13	63.7909301515277
5653	49	91.8913034002925
3300	12	133.447014134957
120	11	91.487757654338
531	34	115.567671529188
5276	48	122.795820636027
4253	31	89.4124089144945
5751	7	87.5002674398946
1119	26	58.8436169062991
4247	2	125.311889922982
4954	22	100.017030226989
4332	40	56.5914206100856
3152	8	109.403613700832
3111	37	31.0572130624363
3146	14	106.895731072762
2110	37	112.80828781273
4691	18	50.8951642324787
3944	25	97.7813439312051
5082	34	108.63116080849
5061	36	85.7996534715352
3467	7	90.764169653192
2295	42	63.9047226274926
4640	17	131.787095699435
3207	39	51.6157131921692
1589	5	87.6119899839567
5578	14	136.256092918971
4623	31	73.9339413078346
2748	48	125.244517053955
4996	34	137.75755659391
2097	31	37.0483078035521
2540	38	146.87015058543
2670	36	157.688831639541
318	22	96.4982956882284
98	5	94.0240564264678
4963	50	157.138333604186
124	47	41.4241432429894
2200	50	77.94912952924
4840	44	116.843485403127
5060	30	165.797819834005
4012	21	116.103849510663
3779	37	115.045218813561
863	36	43.5245613977338
4042	26	78.6693217877147
3397	8	17.8604563385147
5892	48	83.5640382582106
4499	38	179.663711335583
1174	29	94.4568264873397
614	29	102.009893684001
4031	7	67.9621680125943
1311	38	175.213576399312
2847	21	87.0745792261208
1695	48	141.472579319158
461	15	110.934825492691
2253	49	107.453958401961
3238	18	85.1267627776301
1798	24	142.132130658774
375	18	35.5098281075813
2721	33	26.8087680687494
2789	8	154.377955155658
3851	31	114.920046115942
1315	28	52.9527961723296
5067	2	68.5213171590711
133	31	58.2421701776511
4614	11	147.91917102151
1760	34	168.08196496281
2041	42	114.363780208871
5427	43	108.480606039229
5071	39	65.6998867698264
497	5	70.2677101881145
2065	13	142.701868280325
2818	5	127.476359325789
1199	42	87.260724093807
2949	43	101.475330554709
5387	49	102.098874271348
2073	48	95.762039873308
5860	38	109.963101790321
3549	27	91.0693149152056
81	17	93.4571175065639
5718	35	145.815043516558
978	4	55.7805882355522
6082	44	102.921844274615
5857	48	142.230118773146
3717	28	43.4672781200786
4460	33	66.6066156127847
1864	20	22.0187250181992
508	19	123.375448195541
1645	39	-10.0680596293642
1592	36	98.4284590852975
2920	25	69.2816688277391
319	42	87.2474317715433
1159	5	101.304336978398
2837	43	84.4783827251998
1631	3	130.106239116874
3103	40	88.6611220265223
4802	49	123.664001843239
997	24	76.8083293440892
277	51	45.7334280788817
3057	33	70.2128414083559
2098	42	25.4125252985157
2482	9	145.532458716926
757	18	127.487789408718
3640	3	116.472404210559
6071	5	92.9302547319557
3568	45	95.0216691860082
5173	21	110.640325425264
6017	14	111.547475236253
133	17	102.500352676266
3072	50	18.6170503169286
4194	32	66.1900746682575
1733	26	70.9837605106575
4479	25	86.3371807795964
295	49	84.5971633039829
5698	12	100.563067377108
4947	14	115.601627054432
558	32	78.3605275611829
5018	25	94.4598609655481
2201	24	105.594890482679
1434	41	115.81197122212
4532	43	138.094247948321
3728	19	121.213089892818
1266	50	123.569459675392
5876	32	104.772776437366
2977	44	38.3861066063648
2356	38	163.63613438035
2888	43	69.9299651772833
2918	18	155.689410295362
4498	18	139.587190254573
2371	45	76.2383305094066
4524	40	95.8034114189406
3068	44	154.5297066814
1562	26	86.9153265700181
4135	3	99.6208222780989
2986	36	162.336161897689
5810	45	50.5694504973899
3483	33	55.799235050988
3490	39	80.3113409484754
5068	50	102.207914928216
5895	6	83.848509132205
4884	9	63.6149440255901
2458	36	117.635591820224
